csv_file,system_prompt,user_prompt,true_label,predicted_label,success,done
data/added_labels/advice_test_examples/ADW/33_09cd7881-07a4-4eaf-8992-53192989b9ea.csv,"The following is a snippet from an MI conversation. Show your thinking process step by step and then return ""ADP"", ""ADW"" or ""none"" based on whether the therapist's utterance  has advice WITH permission, advice WITHOUT permission, or no advice.

Context: utterances with advice will usually contain language that indicates that advice is being given: should, why don't you, consider, try, suggest, advise, you could. Advice WITH permission can be in the form of a request from the client, or in the therapist asking the client's permission to offer it. Watch for Indirect forms of permission asking such as giving the client the option to disregard the advice.

Example:
Client: I've heard about those benefits. I guess I'm just worried about finding the time and staying motivated.""
Therapist: ""Those are valid concerns. Would you like some suggestions on how you might overcome these challenges?""
Client: ""Sure, I'd appreciate that.""
Therapist: ""One approach could be starting with small, manageable goals, like a short walk each day or a few minutes of stretching. It's also helpful to find activities you enjoy. And remember, it's okay to start slow and build up gradually. What do you think about trying something like this?""
Answer: the therapist uses ADP by first asking permission before giving advice, discussing the benefits of the suggested change, and then seeking the client's thoughts on the advice given. ADP","Therapist: Okay, David. So, why don't you take a rinse, and how are you feeling?
",ADW,ADW,True,True
data/added_labels/advice_test_examples/ADW/107_2299ccdc-11e7-40e3-b9c6-0b33d5154399.csv,"The following is a snippet from an MI conversation. Show your thinking process step by step and then return ""ADP"", ""ADW"" or ""none"" based on whether the therapist's utterance  has advice WITH permission, advice WITHOUT permission, or no advice.

Context: utterances with advice will usually contain language that indicates that advice is being given: should, why don't you, consider, try, suggest, advise, you could. Advice WITH permission can be in the form of a request from the client, or in the therapist asking the client's permission to offer it. Watch for Indirect forms of permission asking such as giving the client the option to disregard the advice.

Example:
Client: I've heard about those benefits. I guess I'm just worried about finding the time and staying motivated.""
Therapist: ""Those are valid concerns. Would you like some suggestions on how you might overcome these challenges?""
Client: ""Sure, I'd appreciate that.""
Therapist: ""One approach could be starting with small, manageable goals, like a short walk each day or a few minutes of stretching. It's also helpful to find activities you enjoy. And remember, it's okay to start slow and build up gradually. What do you think about trying something like this?""
Answer: the therapist uses ADP by first asking permission before giving advice, discussing the benefits of the suggested change, and then seeking the client's thoughts on the advice given. ADP","Client: Do you wanna see it?
Therapist: Yeah. Let me see. You know those look to me like they-they-- did you go to the-- It doesn't look like you went and got any stitches, but that looks to me like you could have used them. What do you think?
Client: I think have you ever been to an ER when you cut yourself, you'd know why I don't go.
Therapist: Okay, but part of the problem is those look deep and like you're going to have significant scars. So my suggestion is in the future, if you do it, is that you put some sort of bandaid on it to keep it closed. But let's talk about how, um, how this happened. First of all, tell me, you were telling me on that phone that you wanted to die. But, um, did you-- Was this a suicide attempt or do you think it was just-just a cutting? Were thinking of killing yourself or wanting to kill yourself or wanting to die when you did it?
",ADW,ADW,True,True
data/added_labels/advice_test_examples/ADW/63_43a898ab-57f6-4f8e-ae18-ba52a9fd5a32.csv,"The following is a snippet from an MI conversation. Show your thinking process step by step and then return ""ADP"", ""ADW"" or ""none"" based on whether the therapist's utterance  has advice WITH permission, advice WITHOUT permission, or no advice.

Context: utterances with advice will usually contain language that indicates that advice is being given: should, why don't you, consider, try, suggest, advise, you could. Advice WITH permission can be in the form of a request from the client, or in the therapist asking the client's permission to offer it. Watch for Indirect forms of permission asking such as giving the client the option to disregard the advice.

Example:
Client: I've heard about those benefits. I guess I'm just worried about finding the time and staying motivated.""
Therapist: ""Those are valid concerns. Would you like some suggestions on how you might overcome these challenges?""
Client: ""Sure, I'd appreciate that.""
Therapist: ""One approach could be starting with small, manageable goals, like a short walk each day or a few minutes of stretching. It's also helpful to find activities you enjoy. And remember, it's okay to start slow and build up gradually. What do you think about trying something like this?""
Answer: the therapist uses ADP by first asking permission before giving advice, discussing the benefits of the suggested change, and then seeking the client's thoughts on the advice given. ADP","Client: Yeah.
Therapist: Anything else happening with Methamphetamine in your life? Is it affecting you in any way?
Client: No, I mean, no. I mean, like I said, I only do it in clubs, you know, with my friends, uh, two or three times a month at-at the most. Um, uh, I don't think it's really having other impacts. But I'm-I'm concerned about this one. I never expected to get gonorrhea.
Therapist: Yeah, you know, I'm concerned bout it too and I'd actually recommend that you stop using Methamphetamine altogether. And, um, there-there are a lot of reasons for this but that's-that's would be my recommendation.
",ADW,ADW,True,True
data/added_labels/advice_test_examples/ADW/60_8aee7c2a-cd38-4dc4-a369-98fc6fd52505.csv,"The following is a snippet from an MI conversation. Show your thinking process step by step and then return ""ADP"", ""ADW"" or ""none"" based on whether the therapist's utterance  has advice WITH permission, advice WITHOUT permission, or no advice.

Context: utterances with advice will usually contain language that indicates that advice is being given: should, why don't you, consider, try, suggest, advise, you could. Advice WITH permission can be in the form of a request from the client, or in the therapist asking the client's permission to offer it. Watch for Indirect forms of permission asking such as giving the client the option to disregard the advice.

Example:
Client: I've heard about those benefits. I guess I'm just worried about finding the time and staying motivated.""
Therapist: ""Those are valid concerns. Would you like some suggestions on how you might overcome these challenges?""
Client: ""Sure, I'd appreciate that.""
Therapist: ""One approach could be starting with small, manageable goals, like a short walk each day or a few minutes of stretching. It's also helpful to find activities you enjoy. And remember, it's okay to start slow and build up gradually. What do you think about trying something like this?""
Answer: the therapist uses ADP by first asking permission before giving advice, discussing the benefits of the suggested change, and then seeking the client's thoughts on the advice given. ADP","Client: Right, right.
Therapist: And yet, on some level, you know, that it's gonna be a lot of hard work for you because of, you know, you've already known how anxious you get about a stash-
Client: Right.
Therapist: So if you have a stash Nicorette gum if you decide to use it, I mean, you'd have to have other stashes, you know.
",ADW,none,False,True
data/added_labels/advice_test_examples/ADW/77_6ad35182-09a1-4f3d-98cd-ec5a2d65b3c6.csv,"The following is a snippet from an MI conversation. Show your thinking process step by step and then return ""ADP"", ""ADW"" or ""none"" based on whether the therapist's utterance  has advice WITH permission, advice WITHOUT permission, or no advice.

Context: utterances with advice will usually contain language that indicates that advice is being given: should, why don't you, consider, try, suggest, advise, you could. Advice WITH permission can be in the form of a request from the client, or in the therapist asking the client's permission to offer it. Watch for Indirect forms of permission asking such as giving the client the option to disregard the advice.

Example:
Client: I've heard about those benefits. I guess I'm just worried about finding the time and staying motivated.""
Therapist: ""Those are valid concerns. Would you like some suggestions on how you might overcome these challenges?""
Client: ""Sure, I'd appreciate that.""
Therapist: ""One approach could be starting with small, manageable goals, like a short walk each day or a few minutes of stretching. It's also helpful to find activities you enjoy. And remember, it's okay to start slow and build up gradually. What do you think about trying something like this?""
Answer: the therapist uses ADP by first asking permission before giving advice, discussing the benefits of the suggested change, and then seeking the client's thoughts on the advice given. ADP","Client: Like I said, my friend talks about it and-and it's very pretty. I've seen pictures, you know.
Therapist: Yeah, yeah, yeah. Well, it's not that easy to get started. You do certainly have to have some motivation to want to do it. Um, and when you first start, oftentimes you do feel a little wobbly or a little insecure.
Client: Well, I don't see how I could do it. I-I'm still in a walker, you know.
Therapist: Yeah, yeah, I understand. So there are lots of places around that have it. Your local senior center would have it. And what I recommend is that you start by doing it in a chair. Just sitting in the chair.
",ADW,ADW,True,True
data/added_labels/advice_test_examples/ADW/78_60a5d838-6775-4412-97b9-0d1fa030e42c.csv,"The following is a snippet from an MI conversation. Show your thinking process step by step and then return ""ADP"", ""ADW"" or ""none"" based on whether the therapist's utterance  has advice WITH permission, advice WITHOUT permission, or no advice.

Context: utterances with advice will usually contain language that indicates that advice is being given: should, why don't you, consider, try, suggest, advise, you could. Advice WITH permission can be in the form of a request from the client, or in the therapist asking the client's permission to offer it. Watch for Indirect forms of permission asking such as giving the client the option to disregard the advice.

Example:
Client: I've heard about those benefits. I guess I'm just worried about finding the time and staying motivated.""
Therapist: ""Those are valid concerns. Would you like some suggestions on how you might overcome these challenges?""
Client: ""Sure, I'd appreciate that.""
Therapist: ""One approach could be starting with small, manageable goals, like a short walk each day or a few minutes of stretching. It's also helpful to find activities you enjoy. And remember, it's okay to start slow and build up gradually. What do you think about trying something like this?""
Answer: the therapist uses ADP by first asking permission before giving advice, discussing the benefits of the suggested change, and then seeking the client's thoughts on the advice given. ADP","Client: Mm-hmm.
Therapist: The other thing I was going to tell you is that, unfortunately, uh, even though you are smoking outside and keeping the smoke away from her, the smoke on your clothes, because her lungs are so sensitive, can also affect her lungs and cause her to have a reaction. Now, something I'd like you to think about is that, if you use the chronic inhaler every day, she may not be sensitive to the smoke on your clothes, but she still maybe because her lungs are just very different than ours. Um, honestly, I'd love to see you quit smoking for you too because, you know, as you know, it's not real good for you.
Client: Yeah.
Therapist: Uh, and it would certainly help her. Um, but what I'd like you to do is to, kind of, keep an eye on what happens when she uses the chronic inhaler. And if she's still flaring up when you're around her, if there are any, if there is smoke on your clothes because it-it can flare her up.
",ADW,ADW,True,True
data/added_labels/advice_test_examples/ADW/63_35bec28d-f625-47e3-a198-36e09c696cb9.csv,"The following is a snippet from an MI conversation. Show your thinking process step by step and then return ""ADP"", ""ADW"" or ""none"" based on whether the therapist's utterance  has advice WITH permission, advice WITHOUT permission, or no advice.

Context: utterances with advice will usually contain language that indicates that advice is being given: should, why don't you, consider, try, suggest, advise, you could. Advice WITH permission can be in the form of a request from the client, or in the therapist asking the client's permission to offer it. Watch for Indirect forms of permission asking such as giving the client the option to disregard the advice.

Example:
Client: I've heard about those benefits. I guess I'm just worried about finding the time and staying motivated.""
Therapist: ""Those are valid concerns. Would you like some suggestions on how you might overcome these challenges?""
Client: ""Sure, I'd appreciate that.""
Therapist: ""One approach could be starting with small, manageable goals, like a short walk each day or a few minutes of stretching. It's also helpful to find activities you enjoy. And remember, it's okay to start slow and build up gradually. What do you think about trying something like this?""
Answer: the therapist uses ADP by first asking permission before giving advice, discussing the benefits of the suggested change, and then seeking the client's thoughts on the advice given. ADP","Client: Yes.
Therapist: And there's some things that you might be able to do that would make it easier to not use methamphetamine including talking to your sister and getting some support.
Client: Yes.
Therapist: Well, great. I recommend that you not use Methamphetamine at all but what you do is up to you.
",ADW,ADW,True,True
data/added_labels/advice_test_examples/none/84_2e5ad609-df4b-4c42-be2b-dd873004a95f.csv,"The following is a snippet from an MI conversation. Show your thinking process step by step and then return ""ADP"", ""ADW"" or ""none"" based on whether the therapist's utterance  has advice WITH permission, advice WITHOUT permission, or no advice.

Context: utterances with advice will usually contain language that indicates that advice is being given: should, why don't you, consider, try, suggest, advise, you could. Advice WITH permission can be in the form of a request from the client, or in the therapist asking the client's permission to offer it. Watch for Indirect forms of permission asking such as giving the client the option to disregard the advice.

Example:
Client: I've heard about those benefits. I guess I'm just worried about finding the time and staying motivated.""
Therapist: ""Those are valid concerns. Would you like some suggestions on how you might overcome these challenges?""
Client: ""Sure, I'd appreciate that.""
Therapist: ""One approach could be starting with small, manageable goals, like a short walk each day or a few minutes of stretching. It's also helpful to find activities you enjoy. And remember, it's okay to start slow and build up gradually. What do you think about trying something like this?""
Answer: the therapist uses ADP by first asking permission before giving advice, discussing the benefits of the suggested change, and then seeking the client's thoughts on the advice given. ADP","Client: Donna is easy to talk to unlike other girls that I don't really get along with. Uh, she's like and a good friend too so-
Therapist: Oh okay. So someone who's both a friend and a girlfriend?
Client: Yeah. I can hang out with her and stuff and she gets all my mates and stuff. So it's all good.
Therapist: Hmm, yeah. It's really special when you find someone who can be both a friend and girlfriend, eh.
",none,none,True,True
data/added_labels/advice_test_examples/ADP/101_6bb64179-3a1b-4462-9b63-fb954741b6a2.csv,"The following is a snippet from an MI conversation. Show your thinking process step by step and then return ""ADP"", ""ADW"" or ""none"" based on whether the therapist's utterance  has advice WITH permission, advice WITHOUT permission, or no advice.

Context: utterances with advice will usually contain language that indicates that advice is being given: should, why don't you, consider, try, suggest, advise, you could. Advice WITH permission can be in the form of a request from the client, or in the therapist asking the client's permission to offer it. Watch for Indirect forms of permission asking such as giving the client the option to disregard the advice.

Example:
Client: I've heard about those benefits. I guess I'm just worried about finding the time and staying motivated.""
Therapist: ""Those are valid concerns. Would you like some suggestions on how you might overcome these challenges?""
Client: ""Sure, I'd appreciate that.""
Therapist: ""One approach could be starting with small, manageable goals, like a short walk each day or a few minutes of stretching. It's also helpful to find activities you enjoy. And remember, it's okay to start slow and build up gradually. What do you think about trying something like this?""
Answer: the therapist uses ADP by first asking permission before giving advice, discussing the benefits of the suggested change, and then seeking the client's thoughts on the advice given. ADP","Client: I didn't realize that drinking had anything to do with blood pressure.
Therapist: Mm-hmm. Yeah, it can sometimes.
Client: Oh, well. Well, then I guess that could be a problem.
Therapist: My perspective as a doctor, it would be good if you could think about cutting back a little bit or doing something different about your drinking. What-what do you think about that?
",ADP,ADW,False,True
data/added_labels/advice_test_examples/ADW/121_6f990869-69ae-44b3-8726-ecb7f67b89c8.csv,"The following is a snippet from an MI conversation. Show your thinking process step by step and then return ""ADP"", ""ADW"" or ""none"" based on whether the therapist's utterance  has advice WITH permission, advice WITHOUT permission, or no advice.

Context: utterances with advice will usually contain language that indicates that advice is being given: should, why don't you, consider, try, suggest, advise, you could. Advice WITH permission can be in the form of a request from the client, or in the therapist asking the client's permission to offer it. Watch for Indirect forms of permission asking such as giving the client the option to disregard the advice.

Example:
Client: I've heard about those benefits. I guess I'm just worried about finding the time and staying motivated.""
Therapist: ""Those are valid concerns. Would you like some suggestions on how you might overcome these challenges?""
Client: ""Sure, I'd appreciate that.""
Therapist: ""One approach could be starting with small, manageable goals, like a short walk each day or a few minutes of stretching. It's also helpful to find activities you enjoy. And remember, it's okay to start slow and build up gradually. What do you think about trying something like this?""
Answer: the therapist uses ADP by first asking permission before giving advice, discussing the benefits of the suggested change, and then seeking the client's thoughts on the advice given. ADP","Client: Something of a rollover effect.
Therapist: -rollover, the domino effect starts to happen, and they start looking at other aspects.
Client: Domino effect, yeah.
Therapist: So rather than thinking, ""oh, my God, I have to change all these things. I've gotta stop smoking, I've gotta exercise more, I've gotta, you know, start eating more fruit and vegetables,"" you might start with these small changes, and then-
",ADW,ADW,True,True
