csv_file,system_prompt,user_prompt,true_label,predicted_label,success,done
data/split/reflection_test_examples/complex/84_59f48eaf-7e85-4bea-ab77-0e2463e24e5f.csv,"Requirement: Analyze 2 conversation utterances and categorize the presence of a ""reflection"" statement in the ""Therapist"" utterance. Output ""simple"" if a simple reflection is detected, ""complex"" for a complex reflection, or ""none"" if no reflection is found. 
Context: Input is 2 utterances from a therapist-client conversation. A ""reflection"" involves repeating or rephrasing client statements, with sub-classification into Simple (RES) or Complex (REC). Simple reflections convey understanding without adding substantial meaning, while complex reflections deepen or expand on the client's statement.","Client: Just a waste of my time.
Therapist: Just was feeling like, ""Ugh, it's gonna be a waste of my time coming here.""",complex,simple,False,True
data/split/reflection_test_examples/none/14_9a28d33e-0820-4a91-bcc4-ee38bd49e6ce.csv,"Requirement: Analyze 2 conversation utterances and categorize the presence of a ""reflection"" statement in the ""Therapist"" utterance. Output ""simple"" if a simple reflection is detected, ""complex"" for a complex reflection, or ""none"" if no reflection is found. 
Context: Input is 2 utterances from a therapist-client conversation. A ""reflection"" involves repeating or rephrasing client statements, with sub-classification into Simple (RES) or Complex (REC). Simple reflections convey understanding without adding substantial meaning, while complex reflections deepen or expand on the client's statement.","Client: -I know that. But it's hard getting to the point where I-
Therapist: Okay.",none,none,True,True
data/split/reflection_test_examples/complex/96_0bd5f39e-0cb6-43ff-aa99-b68fd867a786.csv,"Requirement: Analyze 2 conversation utterances and categorize the presence of a ""reflection"" statement in the ""Therapist"" utterance. Output ""simple"" if a simple reflection is detected, ""complex"" for a complex reflection, or ""none"" if no reflection is found. 
Context: Input is 2 utterances from a therapist-client conversation. A ""reflection"" involves repeating or rephrasing client statements, with sub-classification into Simple (RES) or Complex (REC). Simple reflections convey understanding without adding substantial meaning, while complex reflections deepen or expand on the client's statement.","Client: Mm-hmm.
Therapist: -you know, nurturing that baby is really important to you-",complex,complex,True,True
data/split/reflection_test_examples/complex/28_cb359db8-b750-4f66-9dfe-51b4041c754c.csv,"Requirement: Analyze 2 conversation utterances and categorize the presence of a ""reflection"" statement in the ""Therapist"" utterance. Output ""simple"" if a simple reflection is detected, ""complex"" for a complex reflection, or ""none"" if no reflection is found. 
Context: Input is 2 utterances from a therapist-client conversation. A ""reflection"" involves repeating or rephrasing client statements, with sub-classification into Simple (RES) or Complex (REC). Simple reflections convey understanding without adding substantial meaning, while complex reflections deepen or expand on the client's statement.","Client: Mm-hmm.
Therapist: So, it's become harder to be a smoker. You light up a cigarette-cigarette and people make assumptions about you.",complex,complex,True,True
data/split/reflection_test_examples/simple/14_e3ad21a4-a84f-464e-873f-c457864ff08d.csv,"Requirement: Analyze 2 conversation utterances and categorize the presence of a ""reflection"" statement in the ""Therapist"" utterance. Output ""simple"" if a simple reflection is detected, ""complex"" for a complex reflection, or ""none"" if no reflection is found. 
Context: Input is 2 utterances from a therapist-client conversation. A ""reflection"" involves repeating or rephrasing client statements, with sub-classification into Simple (RES) or Complex (REC). Simple reflections convey understanding without adding substantial meaning, while complex reflections deepen or expand on the client's statement.","Client: I guess.
Therapist: So, why are you at a four and not even a lower number? Why are you not like a zero or a one?",simple,none,False,True
data/split/reflection_test_examples/simple/125_6c2b1758-b05f-41d9-b749-64e84d043d22.csv,"Requirement: Analyze 2 conversation utterances and categorize the presence of a ""reflection"" statement in the ""Therapist"" utterance. Output ""simple"" if a simple reflection is detected, ""complex"" for a complex reflection, or ""none"" if no reflection is found. 
Context: Input is 2 utterances from a therapist-client conversation. A ""reflection"" involves repeating or rephrasing client statements, with sub-classification into Simple (RES) or Complex (REC). Simple reflections convey understanding without adding substantial meaning, while complex reflections deepen or expand on the client's statement.","Client: The baby was up all night and I'm exhausted.
Therapist: So, what you're saying is you've had a rough night?",simple,complex,False,True
data/split/reflection_test_examples/complex/71_a70cd57b-a6e7-4bc6-aefb-5e8342eb6df5.csv,"Requirement: Analyze 2 conversation utterances and categorize the presence of a ""reflection"" statement in the ""Therapist"" utterance. Output ""simple"" if a simple reflection is detected, ""complex"" for a complex reflection, or ""none"" if no reflection is found. 
Context: Input is 2 utterances from a therapist-client conversation. A ""reflection"" involves repeating or rephrasing client statements, with sub-classification into Simple (RES) or Complex (REC). Simple reflections convey understanding without adding substantial meaning, while complex reflections deepen or expand on the client's statement.","Client: Mm.
Therapist: And harder to—",complex,none,False,True
data/split/reflection_test_examples/none/11_1dd8e076-9a62-4094-ba65-fdc5bcffa2aa.csv,"Requirement: Analyze 2 conversation utterances and categorize the presence of a ""reflection"" statement in the ""Therapist"" utterance. Output ""simple"" if a simple reflection is detected, ""complex"" for a complex reflection, or ""none"" if no reflection is found. 
Context: Input is 2 utterances from a therapist-client conversation. A ""reflection"" involves repeating or rephrasing client statements, with sub-classification into Simple (RES) or Complex (REC). Simple reflections convey understanding without adding substantial meaning, while complex reflections deepen or expand on the client's statement.","
Therapist: What else has brought you here?",none,none,True,True
data/split/reflection_test_examples/complex/84_1fee43bb-9fb6-4b05-93b1-430b01d1889c.csv,"Requirement: Analyze 2 conversation utterances and categorize the presence of a ""reflection"" statement in the ""Therapist"" utterance. Output ""simple"" if a simple reflection is detected, ""complex"" for a complex reflection, or ""none"" if no reflection is found. 
Context: Input is 2 utterances from a therapist-client conversation. A ""reflection"" involves repeating or rephrasing client statements, with sub-classification into Simple (RES) or Complex (REC). Simple reflections convey understanding without adding substantial meaning, while complex reflections deepen or expand on the client's statement.","Client: Yeah, me and my mates always get singled out.
Therapist: Okay, so you get singled out and that's what, um, means that you end up getting-- having to go to court and get sentenced and end on probation.",complex,complex,True,True
data/split/reflection_test_examples/complex/28_731cd151-4e00-4eb6-8518-cd80bcba60a7.csv,"Requirement: Analyze 2 conversation utterances and categorize the presence of a ""reflection"" statement in the ""Therapist"" utterance. Output ""simple"" if a simple reflection is detected, ""complex"" for a complex reflection, or ""none"" if no reflection is found. 
Context: Input is 2 utterances from a therapist-client conversation. A ""reflection"" involves repeating or rephrasing client statements, with sub-classification into Simple (RES) or Complex (REC). Simple reflections convey understanding without adding substantial meaning, while complex reflections deepen or expand on the client's statement.","Client: Right and, um, she's been expressing, you know, she walks in and she's like shhh and it's embarrassing for her friends and, um, and in-in turn, it's embarrassing for me.
Therapist: Okay. So, you-you wanna look good, you know, and she's proud of you I'm sure anyway and then this just would be an added benefit. Yeah.",complex,complex,True,True
data/split/reflection_test_examples/none/85_6bd89dee-7e2c-4ab2-a435-cc3530290bf2.csv,"Requirement: Analyze 2 conversation utterances and categorize the presence of a ""reflection"" statement in the ""Therapist"" utterance. Output ""simple"" if a simple reflection is detected, ""complex"" for a complex reflection, or ""none"" if no reflection is found. 
Context: Input is 2 utterances from a therapist-client conversation. A ""reflection"" involves repeating or rephrasing client statements, with sub-classification into Simple (RES) or Complex (REC). Simple reflections convey understanding without adding substantial meaning, while complex reflections deepen or expand on the client's statement.","Client: Right-right.
Therapist: And-and your wife, what does she have to say about that?",none,none,True,True
data/split/reflection_test_examples/none/51_b6343268-d5d0-437a-8db2-d4ff3475d1e1.csv,"Requirement: Analyze 2 conversation utterances and categorize the presence of a ""reflection"" statement in the ""Therapist"" utterance. Output ""simple"" if a simple reflection is detected, ""complex"" for a complex reflection, or ""none"" if no reflection is found. 
Context: Input is 2 utterances from a therapist-client conversation. A ""reflection"" involves repeating or rephrasing client statements, with sub-classification into Simple (RES) or Complex (REC). Simple reflections convey understanding without adding substantial meaning, while complex reflections deepen or expand on the client's statement.","
Therapist: Tell me what you know about the flu shot?",none,none,True,True
data/split/reflection_test_examples/complex/121_e62e21e5-9666-4987-a604-368e081309e4.csv,"Requirement: Analyze 2 conversation utterances and categorize the presence of a ""reflection"" statement in the ""Therapist"" utterance. Output ""simple"" if a simple reflection is detected, ""complex"" for a complex reflection, or ""none"" if no reflection is found. 
Context: Input is 2 utterances from a therapist-client conversation. A ""reflection"" involves repeating or rephrasing client statements, with sub-classification into Simple (RES) or Complex (REC). Simple reflections convey understanding without adding substantial meaning, while complex reflections deepen or expand on the client's statement.","Client: -for ages.
Therapist: They're food choices in what you eat and what's in your diet it's not what-something you actually you've actually been aware of or had to think about in the past.",complex,complex,True,True
data/split/reflection_test_examples/none/71_f9abf740-1057-4a4b-bcee-2112e633ab37.csv,"Requirement: Analyze 2 conversation utterances and categorize the presence of a ""reflection"" statement in the ""Therapist"" utterance. Output ""simple"" if a simple reflection is detected, ""complex"" for a complex reflection, or ""none"" if no reflection is found. 
Context: Input is 2 utterances from a therapist-client conversation. A ""reflection"" involves repeating or rephrasing client statements, with sub-classification into Simple (RES) or Complex (REC). Simple reflections convey understanding without adding substantial meaning, while complex reflections deepen or expand on the client's statement.","Client: Yeah.
Therapist: So, how much reading and writing is involved in the course that you're gonna go on?",none,none,True,True
data/split/reflection_test_examples/complex/34_1ce746bf-1468-4591-ab32-89b8807024a8.csv,"Requirement: Analyze 2 conversation utterances and categorize the presence of a ""reflection"" statement in the ""Therapist"" utterance. Output ""simple"" if a simple reflection is detected, ""complex"" for a complex reflection, or ""none"" if no reflection is found. 
Context: Input is 2 utterances from a therapist-client conversation. A ""reflection"" involves repeating or rephrasing client statements, with sub-classification into Simple (RES) or Complex (REC). Simple reflections convey understanding without adding substantial meaning, while complex reflections deepen or expand on the client's statement.","Client: And I know that if they found out, they would be really pissed.
Therapist: That would be a concern for them as well as for you now.",complex,complex,True,True
data/split/reflection_test_examples/simple/71_9bc2a4c8-4fc5-48b1-9c8b-184d6e21fdf8.csv,"Requirement: Analyze 2 conversation utterances and categorize the presence of a ""reflection"" statement in the ""Therapist"" utterance. Output ""simple"" if a simple reflection is detected, ""complex"" for a complex reflection, or ""none"" if no reflection is found. 
Context: Input is 2 utterances from a therapist-client conversation. A ""reflection"" involves repeating or rephrasing client statements, with sub-classification into Simple (RES) or Complex (REC). Simple reflections convey understanding without adding substantial meaning, while complex reflections deepen or expand on the client's statement.","Client: Like, well, I went out and picked some forms and stuff, but it's real confusing, like, having to apply, so I-I just couldn't-- I don't know. I couldn't do it.
Therapist: Okay. So, you actually went to the polytech—",simple,none,False,True
data/split/reflection_test_examples/simple/93_b070e223-1b83-4930-8f69-a97d80c806f3.csv,"Requirement: Analyze 2 conversation utterances and categorize the presence of a ""reflection"" statement in the ""Therapist"" utterance. Output ""simple"" if a simple reflection is detected, ""complex"" for a complex reflection, or ""none"" if no reflection is found. 
Context: Input is 2 utterances from a therapist-client conversation. A ""reflection"" involves repeating or rephrasing client statements, with sub-classification into Simple (RES) or Complex (REC). Simple reflections convey understanding without adding substantial meaning, while complex reflections deepen or expand on the client's statement.","Client: Hmm, I'd say I'm about an eight.
Therapist: Okay. So you're- you're feeling fairly motivated.",simple,complex,False,True
data/split/reflection_test_examples/none/20_351c1823-e08c-4146-89d7-8e416f3bd121.csv,"Requirement: Analyze 2 conversation utterances and categorize the presence of a ""reflection"" statement in the ""Therapist"" utterance. Output ""simple"" if a simple reflection is detected, ""complex"" for a complex reflection, or ""none"" if no reflection is found. 
Context: Input is 2 utterances from a therapist-client conversation. A ""reflection"" involves repeating or rephrasing client statements, with sub-classification into Simple (RES) or Complex (REC). Simple reflections convey understanding without adding substantial meaning, while complex reflections deepen or expand on the client's statement.","Client: Yeah.
Therapist: Where do you think we should go from here?",none,none,True,True
data/split/reflection_test_examples/complex/42_8116ebc2-fd47-4b1e-b3fc-c4b867371993.csv,"Requirement: Analyze 2 conversation utterances and categorize the presence of a ""reflection"" statement in the ""Therapist"" utterance. Output ""simple"" if a simple reflection is detected, ""complex"" for a complex reflection, or ""none"" if no reflection is found. 
Context: Input is 2 utterances from a therapist-client conversation. A ""reflection"" involves repeating or rephrasing client statements, with sub-classification into Simple (RES) or Complex (REC). Simple reflections convey understanding without adding substantial meaning, while complex reflections deepen or expand on the client's statement.","Client: Yes.
Therapist: At home or you think that they'll be supportive but they're not giving- they're not giving you what you need?",complex,complex,True,True
data/split/reflection_test_examples/simple/121_3e0e0b61-28d9-4dcc-8979-3329b78b5037.csv,"Requirement: Analyze 2 conversation utterances and categorize the presence of a ""reflection"" statement in the ""Therapist"" utterance. Output ""simple"" if a simple reflection is detected, ""complex"" for a complex reflection, or ""none"" if no reflection is found. 
Context: Input is 2 utterances from a therapist-client conversation. A ""reflection"" involves repeating or rephrasing client statements, with sub-classification into Simple (RES) or Complex (REC). Simple reflections convey understanding without adding substantial meaning, while complex reflections deepen or expand on the client's statement.","Client: You start off at breakfast and get yourself an apple, a bit-a bit of apple and-and so on. Um—
Therapist: So what I'm hearing you're kind of saying is, that there's-- You're now starting to think of some very useful little starting points.",simple,complex,False,True
data/split/reflection_test_examples/simple/89_24727023-ed30-4b7f-946d-a469bc73cd37.csv,"Requirement: Analyze 2 conversation utterances and categorize the presence of a ""reflection"" statement in the ""Therapist"" utterance. Output ""simple"" if a simple reflection is detected, ""complex"" for a complex reflection, or ""none"" if no reflection is found. 
Context: Input is 2 utterances from a therapist-client conversation. A ""reflection"" involves repeating or rephrasing client statements, with sub-classification into Simple (RES) or Complex (REC). Simple reflections convey understanding without adding substantial meaning, while complex reflections deepen or expand on the client's statement.","Client: Well, my wife is making me be here today. Uh, she thinks that it's a problem that I'm smoking weed, so she said, ""You need to go and get some help.""
Therapist: Okay. Um, so you said that your wife said it's a problem. Um, so do you not feel like it's a problem for you?",simple,complex,False,True
data/split/reflection_test_examples/complex/133_de880030-9231-4a66-89ad-1ee556afa8ff.csv,"Requirement: Analyze 2 conversation utterances and categorize the presence of a ""reflection"" statement in the ""Therapist"" utterance. Output ""simple"" if a simple reflection is detected, ""complex"" for a complex reflection, or ""none"" if no reflection is found. 
Context: Input is 2 utterances from a therapist-client conversation. A ""reflection"" involves repeating or rephrasing client statements, with sub-classification into Simple (RES) or Complex (REC). Simple reflections convey understanding without adding substantial meaning, while complex reflections deepen or expand on the client's statement.","Client: Oh, okay.
Therapist: -about stuff that's-that's quite deep-",complex,none,False,True
data/split/reflection_test_examples/simple/133_698e49fc-32c7-498b-b345-647756620dd1.csv,"Requirement: Analyze 2 conversation utterances and categorize the presence of a ""reflection"" statement in the ""Therapist"" utterance. Output ""simple"" if a simple reflection is detected, ""complex"" for a complex reflection, or ""none"" if no reflection is found. 
Context: Input is 2 utterances from a therapist-client conversation. A ""reflection"" involves repeating or rephrasing client statements, with sub-classification into Simple (RES) or Complex (REC). Simple reflections convey understanding without adding substantial meaning, while complex reflections deepen or expand on the client's statement.","Client: Ah, yeah. I could've done that
Therapist: You could've done that, but you're not. So I'm wondering what's different? 'Cause you may have done that in the past, I don't know, Daryl, with other people like me, but-but sounds like something's different this time.",simple,complex,False,True
data/split/reflection_test_examples/none/101_a479488c-1a5b-481b-869a-7395777104c7.csv,"Requirement: Analyze 2 conversation utterances and categorize the presence of a ""reflection"" statement in the ""Therapist"" utterance. Output ""simple"" if a simple reflection is detected, ""complex"" for a complex reflection, or ""none"" if no reflection is found. 
Context: Input is 2 utterances from a therapist-client conversation. A ""reflection"" involves repeating or rephrasing client statements, with sub-classification into Simple (RES) or Complex (REC). Simple reflections convey understanding without adding substantial meaning, while complex reflections deepen or expand on the client's statement.","Client: Okay.
Therapist: All right?",none,none,True,True
data/split/reflection_test_examples/none/48_01a84f6d-53f1-40c9-ae29-ea816c213ad5.csv,"Requirement: Analyze 2 conversation utterances and categorize the presence of a ""reflection"" statement in the ""Therapist"" utterance. Output ""simple"" if a simple reflection is detected, ""complex"" for a complex reflection, or ""none"" if no reflection is found. 
Context: Input is 2 utterances from a therapist-client conversation. A ""reflection"" involves repeating or rephrasing client statements, with sub-classification into Simple (RES) or Complex (REC). Simple reflections convey understanding without adding substantial meaning, while complex reflections deepen or expand on the client's statement.","Client: Like the learning is done but-
Therapist: Hmm.",none,none,True,True
data/split/reflection_test_examples/simple/60_9f4b276c-5758-4167-96c4-43c9a97abe00.csv,"Requirement: Analyze 2 conversation utterances and categorize the presence of a ""reflection"" statement in the ""Therapist"" utterance. Output ""simple"" if a simple reflection is detected, ""complex"" for a complex reflection, or ""none"" if no reflection is found. 
Context: Input is 2 utterances from a therapist-client conversation. A ""reflection"" involves repeating or rephrasing client statements, with sub-classification into Simple (RES) or Complex (REC). Simple reflections convey understanding without adding substantial meaning, while complex reflections deepen or expand on the client's statement.","Client: Yeah.
Therapist: And you're instant friends.",simple,none,False,True
data/split/reflection_test_examples/simple/121_138fb9a1-974a-4aba-bd46-40dd57fb2fb4.csv,"Requirement: Analyze 2 conversation utterances and categorize the presence of a ""reflection"" statement in the ""Therapist"" utterance. Output ""simple"" if a simple reflection is detected, ""complex"" for a complex reflection, or ""none"" if no reflection is found. 
Context: Input is 2 utterances from a therapist-client conversation. A ""reflection"" involves repeating or rephrasing client statements, with sub-classification into Simple (RES) or Complex (REC). Simple reflections convey understanding without adding substantial meaning, while complex reflections deepen or expand on the client's statement.","Client: Oh right, well, wha-what we talked about. Now, you know, uh, okay, uh, coffee. Right? No sugar.
Therapist: You'll start with that?",simple,none,False,True
data/split/reflection_test_examples/none/34_87094d4f-d5ce-460b-a149-8e93d8225c8c.csv,"Requirement: Analyze 2 conversation utterances and categorize the presence of a ""reflection"" statement in the ""Therapist"" utterance. Output ""simple"" if a simple reflection is detected, ""complex"" for a complex reflection, or ""none"" if no reflection is found. 
Context: Input is 2 utterances from a therapist-client conversation. A ""reflection"" involves repeating or rephrasing client statements, with sub-classification into Simple (RES) or Complex (REC). Simple reflections convey understanding without adding substantial meaning, while complex reflections deepen or expand on the client's statement.","Client: I wanna stay friends with them. I don't want- I don't want them to just-
Therapist: You don't wanna lose your support group, yeah. You just wanna them to support you in being healthy, while helping them, raising the babe, and so we're just taking path B. You don't wanna lose them, just maybe the lifestyle it sounds like.",none,complex,False,True
data/split/reflection_test_examples/none/0_8d574103-b499-4612-89de-0088645f664a.csv,"Requirement: Analyze 2 conversation utterances and categorize the presence of a ""reflection"" statement in the ""Therapist"" utterance. Output ""simple"" if a simple reflection is detected, ""complex"" for a complex reflection, or ""none"" if no reflection is found. 
Context: Input is 2 utterances from a therapist-client conversation. A ""reflection"" involves repeating or rephrasing client statements, with sub-classification into Simple (RES) or Complex (REC). Simple reflections convey understanding without adding substantial meaning, while complex reflections deepen or expand on the client's statement.","Client: Mm-hmm.
Therapist: -and you usually have three to four drinks when you do drink.",none,none,True,True
data/split/reflection_test_examples/simple/95_0a130ca3-9736-426f-aca7-96fbd2c753b3.csv,"Requirement: Analyze 2 conversation utterances and categorize the presence of a ""reflection"" statement in the ""Therapist"" utterance. Output ""simple"" if a simple reflection is detected, ""complex"" for a complex reflection, or ""none"" if no reflection is found. 
Context: Input is 2 utterances from a therapist-client conversation. A ""reflection"" involves repeating or rephrasing client statements, with sub-classification into Simple (RES) or Complex (REC). Simple reflections convey understanding without adding substantial meaning, while complex reflections deepen or expand on the client's statement.","Client: No, it just seems that cutting myself is the only way out. And I just get suicidal thoughts and [foreign language], I'm just very, very like depressed and what's going on at home.
Therapist: So you feel really, really like you've had it up to here.",simple,complex,False,True
data/split/reflection_test_examples/none/34_695f4e64-4f90-48ab-b41c-67032b5b50ac.csv,"Requirement: Analyze 2 conversation utterances and categorize the presence of a ""reflection"" statement in the ""Therapist"" utterance. Output ""simple"" if a simple reflection is detected, ""complex"" for a complex reflection, or ""none"" if no reflection is found. 
Context: Input is 2 utterances from a therapist-client conversation. A ""reflection"" involves repeating or rephrasing client statements, with sub-classification into Simple (RES) or Complex (REC). Simple reflections convey understanding without adding substantial meaning, while complex reflections deepen or expand on the client's statement.","Client: I don't think they realize, uh, that I'm doing it or how much I'm doing it.
Therapist: Okay.",none,none,True,True
data/split/reflection_test_examples/none/121_2dc31cb7-c150-4de5-894a-52f2476b9c30.csv,"Requirement: Analyze 2 conversation utterances and categorize the presence of a ""reflection"" statement in the ""Therapist"" utterance. Output ""simple"" if a simple reflection is detected, ""complex"" for a complex reflection, or ""none"" if no reflection is found. 
Context: Input is 2 utterances from a therapist-client conversation. A ""reflection"" involves repeating or rephrasing client statements, with sub-classification into Simple (RES) or Complex (REC). Simple reflections convey understanding without adding substantial meaning, while complex reflections deepen or expand on the client's statement.","Client: What, in about a month's time?
Therapist: That'd be great.",none,none,True,True
